country,year,sex,list,agf,cause,total,d0,d1,d5,d10,d15,d20,d25,d30,d35,d40,d45,d50,d55,d60,d65,d70,d75,d80,d85p,d85,d90p,d90,d95p,d95,d100p
LTU,1956,1,interm,1,92,398.1731,1.196666,10.63729,18.92606,18.58223,35.12436,33.25616,57.73529,29.88775,27.60624,25.45436,44.56572,23.0691,24.88649,8.846613,8.411091,8.882911,8.338502,6.433077,6.333271,.,.,.,.,.,.
LTU,1956,1,interm,1,93,57.99913,0.054867,0.707745,1.569487,1.568883,3.067012,4.778111,8.579115,4.105091,3.791725,3.691596,6.463278,3.172213,3.42212,2.439446,2.319351,2.449456,2.299335,1.773915,1.746393,.,.,.,.,.,.
LTU,1956,1,interm,1,94,239.5322,0,28.49424,11.93388,12.86729,27.58237,36.09683,22.08169,16.18661,14.95099,7.619625,13.34051,9.677429,10.43982,5.291803,5.031284,5.313514,4.987863,3.848089,3.788388,.,.,.,.,.,.
LTU,1956,1,interm,1,95,36.38997,0.694254,3.086706,1.14242,0.73039,2.371,2.380136,2.262371,2.935123,2.711068,2.246958,3.933993,3.144989,3.392752,1.003239,0.953849,1.007355,0.945617,0.729535,0.718216,.,.,.,.,.,.
LTU,1956,1,interm,1,96,123.1013,0.28638,1.273266,0.471248,0.301286,0.847117,10.38622,9.427575,12.96448,11.97483,10.03501,17.56939,14.26591,15.38978,3.353393,3.188303,3.367151,3.160789,2.438518,2.400685,.,.,.,.,.,.
LTU,1956,1,interm,1,97,67.26404,1.326315,5.896898,2.1825,1.39535,4.245055,4.523362,4.364197,5.555354,5.13128,4.236841,7.417898,5.898148,6.362805,1.634304,1.553847,1.641011,1.540438,1.188434,1.169995,.,.,.,.,.,.
LTU,1956,1,interm,1,98,69.18159,1.753267,7.40987,4.443643,3.68696,8.694411,5.193471,6.050718,4.117741,3.80341,3.354828,5.864737,4.078068,4.364628,1.194301,1.1328,1.196343,1.123024,0.866403,0.85296,.,.,.,.,.,.
LTU,1956,1,interm,1,99,228.5528,0,0,0.815734,2.750924,13.11831,22.85526,14.98835,22.11795,20.42956,20.02614,35.06195,15.82122,17.06762,8.145245,7.744249,8.178662,7.677415,5.923055,5.831161,.,.,.,.,.,.
LTU,1956,1,interm,1,100,78.6648,3.076642,0,1.571042,1.585318,2.500744,13.90458,17.12954,8.148719,7.526679,2.790716,4.886014,4.687768,5.057071,1.086033,1.032566,1.090489,1.023656,0.78974,0.777488,.,.,.,.,.,.
LTU,1956,1,interm,1,101,24.43188,0.945273,1.183283,1.316173,1.427639,2.63492,2.294759,2.365694,1.361036,1.257141,1.153282,2.019177,1.485521,1.602551,0.633914,0.602706,0.636515,0.597504,0.46097,0.453817,.,.,.,.,.,.
LTU,1956,1,interm,1,102,1.904863,0.068102,0.193803,0.162391,0.162272,0.319518,0.066735,0.069673,0.066243,0.061187,0.05649,0.138464,0.099835,0.107699,0.062251,0.059186,0.062506,0.058675,0.045267,0.044566,.,.,.,.,.,.
LTU,1956,1,interm,1,103,248.416,5.015172,13.29445,12.74521,12.91772,27.80117,22.14616,25.18877,15.49101,14.30849,12.43834,21.74652,15.02168,16.08595,6.476707,6.076014,6.416845,6.023574,4.647132,4.575036,.,.,.,.,.,.
LTU,1957,1,short,1,0,11881.46517,1795.169976,288.734221,141.374775,110.258977,202.508428,280.617685,340.700166,309.703643,259.589769,339.816266,523.256933,852.700231,857.716189,1094.790711,1063.682914,990.429471,964.339028,794.751874,671.324457,.,.,.,.,.,.
LTU,1957,1,interm,1,1,41.60291,34.16025,0.680559,0.038901,0.037297,1.053183,0,1.071162,0.585511,0.490768,0.048813,0.075164,0.298754,0.300512,0.541975,0.526576,0.490311,0.477395,0.393441,0.332338,.,.,.,.,.,.
LTU,1957,1,interm,1,2,110.4537,104.1121,2.944112,0.672998,0.323518,0.316376,0,0,0,0,0.314188,0.483792,0.641428,0.645199,0,0,0,0,0,0,.,.,.,.,.,.
LTU,1957,1,interm,1,3,906.328,18.4745,17.05973,8.406001,5.980951,8.375315,31.42443,48.20227,60.92677,51.06807,63.6416,97.9968,106.9181,107.547,55.00257,53.43971,49.75943,48.44864,39.92854,33.72752,.,.,.,.,.,.
LTU,1957,1,interm,1,4,38.47092,20.47084,1.053652,1.41428,2.015989,2.139776,1.083601,2.963904,0,0,1.189839,1.832144,0.816259,0.821059,0.523834,0.50895,0.473899,0.461415,0.380272,0.321214,.,.,.,.,.,.
