country,year,sex,list,agf,cause,total,d0,d1,d5,d10,d15,d20,d25,d30,d35,d40,d45,d50,d55,d60,d65,d70,d75,d80,d85p,d85,d90p,d90,d95p,d95,d100p
EST,2002,1,interm,1,28,74.46002,0,0,1.98769,0,0,0,0,0,0,1.023759,6.185445,10.264,5.143904,9.228922,12.19489,18.31181,6.084148,2.017747,2.017707,.,.,.,.,.,.
EST,2002,1,interm,1,29,55.23205,0,0,1.98769,1.007322,1.054273,0,3.169861,0,2.08666,3.071276,5.154537,5.131997,4.115123,4.101743,5.081206,9.155906,5.070123,3.026621,2.017707,.,.,.,.,.,.
EST,2002,1,interm,1,30,49.00755,0,0,0,0,2.108547,0,0,1.042572,1.04333,0,3.092723,3.079199,0,10.25436,10.16241,4.069292,6.084148,7.062117,1.008854,.,.,.,.,.,.
EST,2002,1,interm,1,31,64.37436,0,0,0,0,0,0,0,0,4.173321,2.047517,1.030907,6.158397,7.201465,9.228922,14.22738,11.19055,7.098173,1.008874,1.008854,.,.,.,.,.,.
EST,2002,1,interm,1,32,5.092565,0,0,0,0,0,0,0,0,0,0,0,0,0,1.025436,2.032483,2.034646,0,0,0,.,.,.,.,.,.
EST,2002,1,interm,1,33,79.67388,0,0,0,0,1.054273,2.086021,1.056621,0,1.04333,2.047517,3.092723,6.158396,7.201465,12.30523,16.25986,11.19055,7.098171,2.017747,7.061976,.,.,.,.,.,.
EST,2002,1,interm,1,34,14.25881,0,0,0,1.007322,0,0,0,0,0,1.023759,1.030907,1.026399,1.028781,1.025436,2.032483,3.051969,1.014024,1.008874,1.008854,.,.,.,.,.,.
EST,2002,1,interm,1,35,36.89844,0,0,0,0,0,0,0,5.21286,1.04333,2.047517,3.092723,2.052799,2.057562,7.178051,5.081206,5.086614,2.028049,1.008874,1.008854,.,.,.,.,.,.
EST,2002,1,interm,1,36,1.025436,0,0,0,0,0,0,0,0,0,0,0,0,0,1.025436,0,0,0,0,0,.,.,.,.,.,.
EST,2002,1,interm,1,37,8.163391,0,0,0,1.007322,0,0,0,0,0,0,2.061815,1.026399,0,1.025436,1.016241,1.017323,0,0,1.008854,.,.,.,.,.,.
EST,2002,1,interm,1,38,8.277077,0,0,0,0,0,1.04301,2.11324,0,0,1.023759,2.061815,1.026399,0,0,0,0,0,0,1.008854,.,.,.,.,.,.
EST,2002,1,interm,1,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,.,.
EST,2002,1,interm,1,40,49.29688,0,0,0,0,0,0,0,0,4.262114,5.227704,8.422733,8.385902,6.304018,10.47254,3.11359,2.077936,0,1.03034,0,.,.,.,.,.,.
EST,2002,1,interm,1,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,.,.
EST,2002,1,interm,1,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,.,.
EST,2002,1,interm,1,43,12.3336,0,0,0,0,0,0,0,0,1.04333,3.071276,1.030907,0,3.086343,4.101743,0,0,0,0,0,.,.,.,.,.,.
EST,2002,1,interm,1,44,14.20222,0,0,0,0,0,0,0,0,0,0,0,0,0,2.050872,1.016241,2.034646,4.056098,5.044368,0,.,.,.,.,.,.
EST,2002,1,interm,1,45,27.6748,0,0.9973167,0,0,0,0,0,0,2.08666,2.047517,6.185445,2.052799,5.143904,3.076307,2.032483,2.034646,0,1.008874,1.008854,.,.,.,.,.,.
EST,2002,1,interm,1,46,42.27301,0,0,0,1.007322,1.054273,2.086021,2.11324,2.085145,4.173321,8.190069,4.12363,5.131997,6.172684,4.101743,1.016241,1.017323,0,0,0,.,.,.,.,.,.
EST,2002,1,interm,1,47,39.07431,0,0.9973167,0,0,1.054273,3.129031,0,4.170288,3.12999,1.023759,3.092723,5.131997,3.086343,4.101743,6.097447,1.017323,3.042072,0,0,.,.,.,.,.,.
EST,2002,1,interm,1,48,21.48209,0,0,0,0,0,0,0,0,0,0,0,5.131997,3.086342,2.050872,8.129929,2.045295,1.03765,0,0,.,.,.,.,.,.
EST,2002,1,interm,1,49,2.045295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.045295,0,0,0,.,.,.,.,.,.
EST,2002,1,interm,1,50,183.3435,0,0,0,0,0,0,0,2.110572,2.08666,6.142552,7.241496,15.4711,10.38818,22.63462,26.62056,40.18256,23.94187,18.42138,8.101922,.,.,.,.,.,.
EST,2002,1,interm,1,51,473.5305,0,0,0,0,0,0,1.058938,3.134575,5.22809,17.44207,26.86237,42.17467,28.86903,67.82718,67.219,90.19032,61.3556,35.58231,26.58634,.,.,.,.,.,.
EST,2002,1,interm,1,52,2263.1986,0,0,0,0,0,0,1.0576022,4.174164,7.310098,21.518916,57.78447,117.1183,111.21157,255.5708,308.2072,378.7312,372.8625,261.6848,365.9672,.,.,.,.,.,.
EST,2002,1,interm,1,53,20.86184,0,0,0,0,0,0,0,0,0,0,1.030907,1.026399,3.086342,4.101743,1.016241,3.067942,2.0753,4.303569,1.153399,.,.,.,.,.,.
EST,2002,1,interm,1,54,11.5182,0,0,0,0,0,0,0,0,0,0,0,3.079199,0,2.050872,0,2.045295,1.03765,2.151784,1.153399,.,.,.,.,.,.
EST,2002,1,interm,1,55,17.48678,1.00484,0,0,0,0,1.04301,0,2.085145,1.04333,0,3.092723,4.105598,1.028781,2.050872,2.032483,0,0,0,0,.,.,.,.,.,.
EST,2002,1,interm,1,56,4.131104,0,0,0,0,0,0,1.056621,0,0,0,0,1.026399,0,1.025436,0,1.022648,0,0,0,.,.,.,.,.,.
EST,2002,1,interm,1,57,322.88,0,0,0,0,0,3.159311,3.200536,7.36863,16.85483,34.11098,47.88066,44.5623,39.47199,49.69725,23.59974,20.65088,15.71537,11.94935,4.658243,.,.,.,.,.,.
EST,2002,1,interm,1,58,189.3184,0,0,0,0,1.054273,2.086021,1.056621,2.085145,2.08666,10.23759,14.4327,13.34319,24.69074,30.76307,24.38979,24.54354,21.79065,7.531247,9.227189,.,.,.,.,.,.
EST,2002,1,interm,1,59,747.8238,0,0,0,0,0,0,0,0,0,3.071276,5.154537,29.76559,30.86342,65.62789,114.8353,160.5556,127.6309,106.5134,103.8059,.,.,.,.,.,.
EST,2002,1,interm,1,60,105.419,0,0,0,0,0,1.04301,0,0,0,0,0,2.052799,5.143904,6.152614,15.24362,18.40233,19.71535,21.51785,16.14758,.,.,.,.,.,.
EST,2002,1,interm,1,61,11.36417,0,0,0,0,0,0,0,0,1.04333,0,0,0,1.028781,1.025436,2.032483,2.045295,3.11295,1.075892,0,.,.,.,.,.,.
EST,2002,1,interm,1,62,143.1602,0,0,0,0,0,0,0,0,1.04333,0,2.090059,8.239317,7.257836,17.50264,24.57076,32.97687,16.74454,14.07503,18.65978,.,.,.,.,.,.
EST,2002,1,interm,1,63,20.56488,0,0,0,0,0,0,0,0,1.04333,1.023759,1.030907,4.105598,2.057562,2.050872,3.048723,4.090589,1.03765,1.075892,0,.,.,.,.,.,.
EST,2002,1,interm,1,64,1.025436,0,0,0,0,0,0,0,0,0,0,0,0,0,1.025436,0,0,0,0,0,.,.,.,.,.,.
EST,2002,1,interm,1,65,243.1009,2.078504,0,0.9938449,0,2.144652,3.22985,6.550415,2.14388,9.698863,16.88116,43.53759,27.42624,25.45731,36.98058,26.17336,19.98491,9.391711,4.167565,6.260421,.,.,.,.,.,.
EST,2002,1,interm,1,66,2.999473,1.00484,1.994633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,.,.
EST,2002,1,interm,1,67,26.45851,0,0,0,0,0,0,0,0,0,0,0,2.052799,1.028781,3.076307,5.081206,9.155906,2.028049,2.017747,2.017707,.,.,.,.,.,.
EST,2002,1,interm,1,68,120.9989,0,0,0,0,0,0,0,0,0,0,2.061815,5.131998,6.172684,13.33067,23.37355,26.4504,17.23842,17.15085,10.08854,.,.,.,.,.,.
EST,2002,1,interm,1,69,1.030907,0,0,0,0,0,0,0,0,0,0,1.030907,0,0,0,0,0,0,0,0,.,.,.,.,.,.
EST,2002,1,interm,1,70,2.026177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.017323,0,0,1.008854,.,.,.,.,.,.
EST,2002,1,interm,1,71,7.11551,0,0,0,0,0,0,0,0,0,0,0,0,1.028781,0,2.032483,1.017323,2.028049,1.008874,0,.,.,.,.,.,.
EST,2002,1,interm,1,72,35.77603,0,0,0,0,0,1.08026,0,0,0,3.180965,2.135451,6.341683,4.22535,4.248234,2.105071,5.195613,4.164744,2.053778,1.044884,.,.,.,.,.,.
EST,2002,1,interm,1,73,57.22326,0,0,0,0,0,0,0,1.042572,1.04333,4.095035,4.123631,6.158396,7.201465,7.17805,10.16241,6.103938,5.070122,2.017747,3.026561,.,.,.,.,.,.
EST,2002,1,interm,1,74,4.078717,0,0,0,0,0,0,0,0,0,1.023759,0,0,1.028781,0,0,1.017323,0,0,1.008854,.,.,.,.,.,.
EST,2002,1,interm,1,75,64.09586,0,0,0,0,0,0,0,1.042572,0,2.047517,2.061815,2.052799,2.057562,4.101743,9.14617,22.3811,7.098173,8.070991,4.035415,.,.,.,.,.,.
EST,2002,1,interm,1,76,112.0779,0,0,0,0,0,0,4.265616,5.261127,6.317942,14.46533,16.64724,25.89758,14.53629,8.279445,11.28216,4.10697,0,1.018214,0,.,.,.,.,.,.
EST,2002,1,interm,1,77,86.07598,0,0,0,0,0,0,1.056621,4.170288,4.173321,8.190069,9.278167,10.264,7.201465,11.27979,14.22738,11.19055,0,3.026621,2.017707,.,.,.,.,.,.
EST,2002,1,interm,1,78,9.223033,0,0,0,0,0,0,0,0,0,1.023759,0,4.105598,1.028781,2.050872,0,0,1.014024,0,0,.,.,.,.,.,.
EST,2002,1,interm,1,79,10.19719,0,0,0,0,0,1.04301,0,0,0,0,0,0,1.028781,1.025436,1.016241,3.051969,1.014024,1.008874,1.008854,.,.,.,.,.,.
EST,2002,1,interm,1,80,35.90408,0,0,0,0,0,0,0,1.042572,2.08666,4.095035,8.24726,3.079199,4.115123,5.127179,2.032483,3.051969,0,2.017747,1.008854,.,.,.,.,.,.
EST,2002,1,interm,1,81,15.34554,0,0,0,0,0,0,0,0,1.04333,0,1.030907,1.026399,2.057562,5.127179,1.016241,1.017323,0,2.017747,1.008854,.,.,.,.,.,.
EST,2002,1,interm,1,82,7.197558,0,0,0,0,0,0,0,1.042572,0,1.023759,1.030907,0,2.057562,1.025436,0,1.017323,0,0,0,.,.,.,.,.,.
EST,2002,1,interm,1,83,24.53825,0,0,0,0,0,1.04301,0,0,1.04333,0,3.092723,3.079199,1.028781,3.076307,7.113688,2.034646,0,0,3.026561,.,.,.,.,.,.
EST,2002,1,interm,1,84,31.50416,0,0,0,0,0,0,0,0,0,1.023759,1.030907,1.026399,2.057562,2.050872,3.048724,7.12126,4.056098,2.017747,8.070829,.,.,.,.,.,.
EST,2002,1,interm,1,85,4.077115,0,0,0,0,0,0,0,0,0,0,0,0,1.028781,1.025436,0,0,1.014024,1.008874,0,.,.,.,.,.,.
EST,2002,1,interm,1,86,5.0749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.048723,1.017323,0,0,1.008854,.,.,.,.,.,.
EST,2002,1,interm,1,87,10.14317,0,0,0,0,0,0,0,0,0,0,0,0,1.028781,0,1.016241,2.034646,2.028049,2.017747,2.017707,.,.,.,.,.,.
EST,2002,1,interm,1,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,.,.
EST,2002,1,interm,1,89,21.10164,21.10164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,.,.
EST,2002,1,interm,1,90,29.30639,18.08712,2.99195,0.9938449,1.007322,0,1.04301,0,2.085145,1.04333,1.023759,1.030907,0,0,0,0,0,0,0,0,.,.,.,.,.,.
EST,2002,1,interm,1,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,.,.
EST,2002,1,interm,1,92,200.7983,0,4.055755,0,4.029288,10.56616,27.1878,29.70277,19.85521,13.60966,20.65718,14.50143,9.283214,10.35639,15.47269,7.181438,7.211689,4.078632,1.031293,2.017707,.,.,.,.,.,.
EST,2002,1,interm,1,93,89.34795,0,0.9973167,0,0,2.108547,1.04301,4.226482,5.21286,4.173321,6.142552,8.24726,9.237597,10.28781,12.30523,9.14617,8.138583,2.028049,3.026621,3.026561,.,.,.,.,.,.
EST,2002,1,interm,1,94,71.18995,0,1.011983,4.033842,1.022136,6.418664,1.058349,5.360794,5.289519,10.58673,4.155257,7.322475,4.165975,6.263459,7.28361,5.155929,1.032284,1.028937,0,0,.,.,.,.,.,.
EST,2002,1,interm,1,95,121.2564,0,0,0,0,2.241519,3.326357,5.616271,4.433279,5.545628,11.97152,15.34287,14.18466,13.1239,15.26144,14.04427,8.651827,1.077972,1.072496,5.362374,.,.,.,.,.,.
EST,2002,1,interm,1,96,156.3648,0,0,0,0,1.082767,1.0712,0,7.495247,15.00139,28.38855,25.41048,30.57006,16.90537,18.9567,9.393364,2.089636,0,0,0,.,.,.,.,.,.
EST,2002,1,interm,1,97,110.6521,0,0,0,0,18.97692,40.6774,16.90593,10.42572,5.21665,2.047517,2.061815,4.105598,3.086342,4.101743,2.032483,0,1.014024,0,0,.,.,.,.,.,.
EST,2002,1,interm,1,98,111.4024,2.068214,3.050046,0,0,4.339922,10.73389,7.611771,8.583506,6.44231,6.321461,13.79214,12.67554,10.55749,14.77424,5.229202,3.140862,1.04356,0,1.038238,.,.,.,.,.,.
EST,2002,1,interm,1,99,308.7666,0,0,0.9938449,3.021966,13.70556,21.90321,26.41551,29.19202,31.2999,29.689,27.8345,31.81839,23.66196,20.50872,16.25986,15.25984,10.14025,2.017747,5.044268,.,.,.,.,.,.
EST,2002,1,interm,1,100,127.0759,0,0,1.001991,0,5.314576,4.206238,4.261125,15.76676,18.93388,18.5787,20.78715,14.48738,8.297706,8.270728,3.073713,2.051322,2.044673,0,0,.,.,.,.,.,.
EST,2002,1,interm,1,101,65.99565,0,1.046365,0,0,2.212247,3.282918,2.217172,4.375384,6.567848,7.518753,9.734469,6.461269,9.714388,8.606936,1.06622,0,3.191684,0,0,.,.,.,.,.,.
EST,2002,1,interm,1,102,1.016241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.016241,0,0,0,0,.,.,.,.,.,.
EST,2002,1,interm,1,103,251.839,0,0,2.143407,0,0,4.417172,6.836383,12.20338,13.41905,23.10298,45.4977,36.36387,32.01073,37.59616,16.43782,13.16425,4.294417,4.351639,0,.,.,.,.,.,.
EST,2003,1,short,1,0,9191.969318,56.190007,14.050001,7.019999,17.060001,54.1800038,101.3399928,120.429995,143.5000025,198.6999906,381.3199476,485.6900198,694.419935,712.4799554,1036.600026,1188.129942,1376.800111,1129.939861,708.45998,765.659998,.,.,.,.,.,.
EST,2003,1,interm,1,1,1.033623,0,0,0,0,0,0,0,0,1.033623,0,0,0,0,0,0,0,0,0,0,.,.,.,.,.,.
EST,2003,1,interm,1,2,2.040744,2.040744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,.,.
EST,2003,1,interm,1,3,77.06715,0,0,0,0,0,3.088262,1.054589,3.200613,4.13449,13.245,11.51131,7.169281,9.312295,16.27293,4.053315,1.008801,2.013634,1.002629,0,.,.,.,.,.,.
EST,2003,1,interm,1,4,10.27249,1.020371,0,0,0,0,0,2.109178,0,0,0,0,3.072549,1.034699,1.017058,1.013328,0,0,0,1.005308,.,.,.,.,.,.
EST,2003,1,interm,1,5,6.164874,0,0,0,0,0,0,0,1.066871,0,1.018846,1.046482,0,0,1.017058,0,1.008801,1.006817,0,0,.,.,.,.,.,.
EST,2003,1,interm,1,6,7.256948,0,0,0,0,0.9954666,2.058841,1.054589,1.066871,0,0,1.046482,0,1.034699,0,0,0,0,0,0,.,.,.,.,.,.
EST,2003,1,interm,1,7,5.150153,0,0,0,0,0,0,2.109178,0,0,1.018846,0,0,0,0,1.013328,1.008801,0,0,0,.,.,.,.,.,.
EST,2003,1,interm,1,8,1.006817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.006817,0,0,.,.,.,.,.,.
EST,2003,1,interm,1,9,2.022129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.013328,1.008801,0,0,0,.,.,.,.,.,.
EST,2003,1,interm,1,10,66.11943,0,0,0,0,0,0,0,0,1.033623,1.018846,3.139447,10.24183,4.138798,11.18764,17.22659,10.08801,5.034083,2.005258,1.005308,.,.,.,.,.,.
EST,2003,1,interm,1,11,38.73363,0,0,0,0,0,0,0,0,0,0,1.074766,5.259319,8.501314,8.356369,5.20358,4.144263,3.102084,2.059454,1.032478,.,.,.,.,.,.
EST,2003,1,interm,1,12,189.6814,0,0,0,0,0,0,1.054589,0,1.033623,4.075385,4.18593,11.26601,19.65929,22.37528,36.47983,28.24642,32.21813,25.06572,4.021228,.,.,.,.,.,.
EST,2003,1,interm,1,13,91.20232,0,0,0,0,0,0,0,0,0,1.018846,2.092965,6.145098,8.277596,4.068233,19.25325,20.17602,18.1227,6.015773,6.031843,.,.,.,.,.,.
EST,2003,1,interm,1,14,67.89471,0,0,0,0,0,0,1.054589,0,1.033623,0,0,1.024183,7.242896,8.136464,11.14662,13.11441,15.10225,5.013144,5.026536,.,.,.,.,.,.
EST,2003,1,interm,1,15,39.54367,0,0,0,0,0,0,0,0,0,0,0,4.096732,1.034699,8.136464,13.17327,7.061606,6.040899,0,0,.,.,.,.,.,.
EST,2003,1,interm,1,16,102.5209,0,0,0,0,0,0,0,0,1.033623,1.018846,2.092965,7.169281,11.38169,17.28999,16.21326,19.16722,16.10907,5.013144,6.031843,.,.,.,.,.,.
EST,2003,1,interm,1,17,21.26633,0,0,0,0,0,0,0,0,1.033623,0,1.046482,1.024183,0,1.017058,5.066643,4.035203,4.027267,2.005258,2.010614,.,.,.,.,.,.
EST,2003,1,interm,1,18,42.74427,0,0,0,0,0,0,0,0,0,1.018846,1.046482,5.120916,6.208196,13.22175,2.026658,8.070406,3.02045,2.005258,1.005308,.,.,.,.,.,.
EST,2003,1,interm,1,19,586.8197,0,0,0,0,0,0,0,0,0,6.113077,18.83668,38.91895,60.01256,106.7911,96.26623,129.1265,89.60668,26.06835,15.07961,.,.,.,.,.,.
EST,2003,1,interm,1,20,22.43049,0,0,0,0,0,0,0,2.133742,1.033623,0,0,2.048366,1.034699,5.085289,3.039986,3.026402,3.02045,1.002629,1.005308,.,.,.,.,.,.
EST,2003,1,interm,1,21,3.056828,0,0,0,0,0,0,0,0,0,0,0,0,1.034699,0,1.013328,1.008801,0,0,0,.,.,.,.,.,.
EST,2003,1,interm,1,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,.,.
EST,2003,1,interm,1,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,.,.
EST,2003,1,interm,1,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,.,.
EST,2003,1,interm,1,25,182.9156,0,0,0,0,0,0,0,0,0,0,2.092965,3.072549,10.34699,16.27293,24.31989,37.32563,49.33402,23.06046,17.09022,.,.,.,.,.,.
EST,2003,1,interm,1,26,6.245669,0,0,0,0,0,0,1.054589,1.066871,0,1.018846,1.046482,1.024183,1.034699,0,0,0,0,0,0,.,.,.,.,.,.
EST,2003,1,interm,1,27,55.59794,0,0,0,0,0,0,0,0,0,0,1.046482,1.024183,1.034699,8.136464,8.10663,17.14961,10.06817,6.015773,3.015922,.,.,.,.,.,.
EST,2003,1,interm,1,28,76.28699,0,0,0,0,0,0,0,0,1.033623,1.018846,2.092965,11.26601,8.277596,15.25587,13.17327,12.10561,5.034083,3.007886,4.021228,.,.,.,.,.,.
EST,2003,1,interm,1,29,55.2947,0,1.99786,1.002857,0,0,0,2.109178,2.133742,2.067245,4.075385,6.278894,5.120916,6.208196,6.102348,11.14662,4.035203,2.013633,1.002629,0,.,.,.,.,.,.
EST,2003,1,interm,1,30,62.71411,0,0,1.002857,2.001175,2.9864,1.029421,0,0,0,2.037692,0,4.096732,4.138798,6.102348,12.15994,7.061606,10.06817,9.023659,1.005308,.,.,.,.,.,.
EST,2003,1,interm,1,31,70.13496,0,0,1.002857,0,0,1.029421,4.218356,1.066871,0,1.018846,2.092965,3.072548,4.138797,10.17058,6.079973,12.10561,16.10907,5.013144,3.015922,.,.,.,.,.,.
EST,2003,1,interm,1,32,13.15399,0,0,0,0,0,0,0,0,0,0,0,3.072549,0,0,2.026658,3.026402,3.02045,1.002629,1.005308,.,.,.,.,.,.
EST,2003,1,interm,1,33,79.42514,0,0,0,0,0,0,4.218357,1.066871,1.033623,2.037692,3.139447,4.096732,8.277595,7.119405,18.23992,11.09681,11.07498,7.018401,1.005308,.,.,.,.,.,.
EST,2003,1,interm,1,34,10.12643,0,0,0,0,0,0,1.054589,0,0,0,0,0,0,1.017058,0,3.026402,3.02045,1.002629,1.005308,.,.,.,.,.,.
EST,2003,1,interm,1,35,49.76601,0,0,0,0,0,0,0,0,1.033623,0,4.18593,6.145098,0,8.136464,11.14662,7.061606,6.040899,6.015773,0,.,.,.,.,.,.
EST,2003,1,interm,1,36,1.013328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.013328,0,0,0,0,.,.,.,.,.,.
EST,2003,1,interm,1,37,4.1604,0,0,0,0,0,0,0,2.133742,0,0,0,0,0,0,2.026658,0,0,0,0,.,.,.,.,.,.
EST,2003,1,interm,1,38,7.180211,0,0,0,0,0,0,0,1.066871,0,1.018846,0,2.048366,1.034699,0,0,1.008801,0,1.002629,0,.,.,.,.,.,.
EST,2003,1,interm,1,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,.,.
EST,2003,1,interm,1,40,108.0815,0,0,0,0,0,0,2.129459,3.231388,7.304928,17.48693,20.07435,26.88481,12.53578,11.29521,2.046145,5.092504,0,0,0,.,.,.,.,.,.
EST,2003,1,interm,1,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,.,.
EST,2003,1,interm,1,42,1.034699,0,0,0,0,0,0,0,0,0,0,0,0,1.034699,0,0,0,0,0,0,.,.,.,.,.,.
EST,2003,1,interm,1,43,16.45224,0,0.9989299,0,0,0,1.029421,0,1.066871,1.033623,0,3.139447,4.096732,1.034699,1.017058,2.026657,1.008801,0,0,0,.,.,.,.,.,.
EST,2003,1,interm,1,44,12.11093,0,0,0,0,0,0,0,0,0,0,0,0,0,1.017058,1.013328,7.061606,2.013633,0,1.005308,.,.,.,.,.,.
EST,2003,1,interm,1,45,26.4519,0,0,0,1.000588,0,0,0,0,2.067245,0,3.139447,2.048366,0,6.102348,3.039986,2.017602,3.02045,2.005258,2.010614,.,.,.,.,.,.
EST,2003,1,interm,1,46,39.99353,0,0.9989299,1.002857,0,0,1.029421,2.109178,2.133742,3.100868,8.15077,2.092965,6.145098,4.138798,1.017058,3.039986,2.017602,2.013633,1.002629,0,.,.,.,.,.,.
EST,2003,1,interm,1,47,36.82639,3.061115,0.9989299,0,0,0.9954666,2.058842,1.054589,1.066871,0,2.037692,4.185929,3.072548,4.138798,3.051173,3.039986,5.044004,3.02045,0,0,.,.,.,.,.,.
EST,2003,1,interm,1,48,21.67362,0,0,0,0,0,0,0,0,0,1.018846,2.092965,1.024183,2.069399,1.017058,6.079972,3.041729,3.04345,0,2.286019,.,.,.,.,.,.
EST,2003,1,interm,1,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,.,.
EST,2003,1,interm,1,50,189.4609,0,0,0,0,0,0,0,1.066871,2.067245,10.18846,5.232412,14.33856,16.55519,19.3241,27.35987,38.52857,30.4345,11.79205,12.5731,.,.,.,.,.,.
EST,2003,1,interm,1,51,448.8774,0,0,0,0,0,0,0,1.066871,3.100868,9.169616,19.88317,28.67712,36.21448,63.05759,74.98633,79.08496,62.89796,36.44815,34.29028,.,.,.,.,.,.
EST,2003,1,interm,1,52,2194.2285,0,0,0,0,0,2.061783,0,4.273581,9.315893,27.54815,48.20697,80.0004,137.81162,224.07237,292.2556,410.2047,330.1781,260.8692,367.4302,.,.,.,.,.,.
EST,2003,1,interm,1,53,30.90509,0,0,0,0,0,0,0,0,1.033623,1.018846,2.092965,2.048366,3.104098,3.051174,4.053315,2.02782,8.115866,3.216013,1.143009,.,.,.,.,.,.
EST,2003,1,interm,1,54,12.33154,0,0,0,0,0,0,0,0,0,0,0,0,2.069399,2.034116,2.026658,1.013909,3.04345,2.144008,0,.,.,.,.,.,.
EST,2003,1,interm,1,55,14.39245,0,0,0,0,0,0,0,1.066871,1.033623,0,2.092965,3.072549,1.034699,3.051174,2.026658,1.013909,0,0,0,.,.,.,.,.,.
EST,2003,1,interm,1,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,.,.
EST,2003,1,interm,1,57,255.3753,0,0,0,1.01284,2.015312,1.042026,1.067503,5.399674,5.231395,18.56379,26.48241,42.50569,29.32634,41.18047,27.69489,21.55283,13.34977,10.85131,8.099037,.,.,.,.,.,.
EST,2003,1,interm,1,58,226.5461,0,0,0,0,0,0,0,3.200613,2.067245,18.33923,19.88317,21.50784,25.86749,28.47762,33.43985,25.34774,23.33312,18.22408,6.858056,.,.,.,.,.,.
EST,2003,1,interm,1,59,749.3225,0,0,0,0,0,1.029421,0,0,1.033623,1.018846,13.60427,17.41111,23.79809,65.09171,97.27955,161.2117,133.9118,109.3444,124.588,.,.,.,.,.,.
EST,2003,1,interm,1,60,120.2537,0,0,0,0,0,0,0,0,0,0,1.046482,1.024183,6.208196,13.22175,17.22659,15.20865,26.37657,18.22408,21.71718,.,.,.,.,.,.
EST,2003,1,interm,1,61,17.32759,0,0,0,0,0,0,0,0,0,0,0,1.024183,1.034699,1.017058,5.066643,5.069549,3.04345,1.072005,0,.,.,.,.,.,.
EST,2003,1,interm,1,62,193.2885,1.020371,0,0,0,0,0,0,0,1.033623,1.018846,0,9.217647,11.38169,17.28999,28.3732,32.44511,24.3476,21.44009,45.72038,.,.,.,.,.,.
EST,2003,1,interm,1,63,34.89021,0,0,0,0,0,0,0,0,0,1.018846,1.046482,1.024183,5.173498,7.119407,7.093301,5.069549,4.057933,2.144008,1.143009,.,.,.,.,.,.
EST,2003,1,interm,1,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,.,.
EST,2003,1,interm,1,65,200.3997,1.020371,0,0,2.038934,1.033032,3.088262,4.218357,5.414875,4.2125,16.64756,23.41751,35.20871,14.68102,20.4563,23.49775,16.21695,8.092526,12.06938,9.085701,.,.,.,.,.,.
EST,2003,1,interm,1,66,1.024183,0,0,0,0,0,0,0,0,0,0,0,1.024183,0,0,0,0,0,0,0,.,.,.,.,.,.
EST,2003,1,interm,1,67,29.33568,0,0,0,0,0,0,0,1.066871,0,0,0,0,1.034699,0,7.093301,8.070406,8.054533,2.005258,2.010614,.,.,.,.,.,.
EST,2003,1,interm,1,68,139.4607,0,0,0,0,0,0,0,0,0,1.018846,0,3.072549,4.138798,20.34116,25.33322,31.27282,28.19087,17.04469,9.047765,.,.,.,.,.,.
EST,2003,1,interm,1,69,2.034116,0,0,0,0,0,0,0,0,0,0,0,0,0,2.034116,0,0,0,0,0,.,.,.,.,.,.
EST,2003,1,interm,1,70,2.027647,0,0,0,0,0,0,0,0,0,1.018846,0,0,0,0,0,1.008801,0,0,0,.,.,.,.,.,.
